"Normals:0","Normals:1","Normals:2","MMID","density","doublelevel","dx","level","machnumber","machnumberavg","pressure","pressureavg","qcriterion","reynoldsstressxx","reynoldsstressxy","reynoldsstressxz","reynoldsstressyy","reynoldsstressyz","reynoldsstresszz","temperature","tke","velocitymag","velocitymagavg","velocityx","velocityxavg","velocityy","velocityyavg","velocityz","velocityzavg","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.502921,0,0,-1,0.219651,0,0.002,11,1.94251,1.95781,19257.9,19460.8,3.78677e+07,605.843,-179.799,12.4142,169.174,-2.60396,159.688,305.432,467.353,680.559,683.482,680.47,683.21,-10.8207,-6.18232,1.95571,-0.537332,1,0.0146028,2.0315,0.0332738,-0.0254
0.502921,0,0,-1,0.219651,0,0.002,11,1.94251,1.95781,19257.9,19460.8,3.78677e+07,605.843,-179.799,12.4142,169.174,-2.60396,159.688,305.432,467.353,680.559,683.482,680.47,683.21,-10.8207,-6.18232,1.95571,-0.537332,1,0.0147615,2.0315,0.0334325,-0.0254
0.502921,0,0,-1,0.219651,0,0.002,11,1.94251,1.95781,19257.9,19460.8,3.78677e+07,605.843,-179.799,12.4142,169.174,-2.60396,159.688,305.432,467.353,680.559,683.482,680.47,683.21,-10.8207,-6.18232,1.95571,-0.537332,1,0.0149202,2.0315,0.0335912,-0.0254
0.502921,0,0,-1,0.219651,0,0.002,11,1.94251,1.95781,19257.9,19460.8,3.78677e+07,605.843,-179.799,12.4142,169.174,-2.60396,159.688,305.432,467.353,680.559,683.482,680.47,683.21,-10.8207,-6.18232,1.95571,-0.537332,1,0.015079,2.0315,0.03375,-0.0254
0.502921,0,0,-1,0.219651,0,0.002,11,1.94251,1.95781,19257.9,19460.8,3.78677e+07,605.843,-179.799,12.4142,169.174,-2.60396,159.688,305.432,467.353,680.559,683.482,680.47,683.21,-10.8207,-6.18232,1.95571,-0.537332,1,0.0152377,2.0315,0.0339087,-0.0254
0.502921,0,0,-1,0.219651,0,0.002,11,1.94251,1.95781,19257.9,19460.8,3.78677e+07,605.843,-179.799,12.4142,169.174,-2.60396,159.688,305.432,467.353,680.559,683.482,680.47,683.21,-10.8207,-6.18232,1.95571,-0.537332,1,0.0153964,2.0315,0.0340674,-0.0254
0.502921,0,0,-1,0.219651,0,0.002,11,1.94251,1.95781,19257.9,19460.8,3.78677e+07,605.843,-179.799,12.4142,169.174,-2.60396,159.688,305.432,467.353,680.559,683.482,680.47,683.21,-10.8207,-6.18232,1.95571,-0.537332,1,0.0155551,2.0315,0.0342261,-0.0254
0.502921,0,0,-1,0.219651,0,0.002,11,1.94251,1.95781,19257.9,19460.8,3.78677e+07,605.843,-179.799,12.4142,169.174,-2.60396,159.688,305.432,467.353,680.559,683.482,680.47,683.21,-10.8207,-6.18232,1.95571,-0.537332,1,0.0157139,2.0315,0.0343849,-0.0254
0.502921,0,0,-1,0.224393,0,0.002,11,2.00651,1.99747,19398,19489.8,1.6415e+06,396.256,-100.545,6.45671,115.997,-1.83845,108.5,301.152,310.377,698.038,694.925,697.906,694.737,-10.8945,-5.70423,8.08714,-0.304541,1,0.0158726,2.0315,0.0345436,-0.0254
0.502921,0,0,-1,0.224393,0,0.002,11,2.00651,1.99747,19398,19489.8,1.6415e+06,396.256,-100.545,6.45671,115.997,-1.83845,108.5,301.152,310.377,698.038,694.925,697.906,694.737,-10.8945,-5.70423,8.08714,-0.304541,1,0.0160313,2.0315,0.0347023,-0.0254
0.502921,0,0,-1,0.224393,0,0.002,11,2.00651,1.99747,19398,19489.8,1.6415e+06,396.256,-100.545,6.45671,115.997,-1.83845,108.5,301.152,310.377,698.038,694.925,697.906,694.737,-10.8945,-5.70423,8.08714,-0.304541,1,0.0161901,2.0315,0.0348611,-0.0254
0.502921,0,0,-1,0.224393,0,0.002,11,2.00651,1.99747,19398,19489.8,1.6415e+06,396.256,-100.545,6.45671,115.997,-1.83845,108.5,301.152,310.377,698.038,694.925,697.906,694.737,-10.8945,-5.70423,8.08714,-0.304541,1,0.0163488,2.0315,0.0350198,-0.0254
0.502921,0,0,-1,0.224393,0,0.002,11,2.00651,1.99747,19398,19489.8,1.6415e+06,396.256,-100.545,6.45671,115.997,-1.83845,108.5,301.152,310.377,698.038,694.925,697.906,694.737,-10.8945,-5.70423,8.08714,-0.304541,1,0.0165075,2.0315,0.0351785,-0.0254
0.502921,0,0,-1,0.224393,0,0.002,11,2.00651,1.99747,19398,19489.8,1.6415e+06,396.256,-100.545,6.45671,115.997,-1.83845,108.5,301.152,310.377,698.038,694.925,697.906,694.737,-10.8945,-5.70423,8.08714,-0.304541,1,0.0166662,2.0315,0.0353372,-0.0254
0.502921,0,0,-1,0.224393,0,0.002,11,2.00651,1.99747,19398,19489.8,1.6415e+06,396.256,-100.545,6.45671,115.997,-1.83845,108.5,301.152,310.377,698.038,694.925,697.906,694.737,-10.8945,-5.70423,8.08714,-0.304541,1,0.016825,2.0315,0.035496,-0.0254
0.502921,0,0,-1,0.224393,0,0.002,11,2.00651,1.99747,19398,19489.8,1.6415e+06,396.256,-100.545,6.45671,115.997,-1.83845,108.5,301.152,310.377,698.038,694.925,697.906,694.737,-10.8945,-5.70423,8.08714,-0.304541,1,0.0169837,2.0315,0.0356547,-0.0254
0.502921,0,0,-1,0.224393,0,0.002,11,2.00651,1.99747,19398,19489.8,1.6415e+06,396.256,-100.545,6.45671,115.997,-1.83845,108.5,301.152,310.377,698.038,694.925,697.906,694.737,-10.8945,-5.70423,8.08714,-0.304541,1,0.0171424,2.0315,0.0358134,-0.0254
0.502921,0,0,-1,0.224393,0,0.002,11,2.00651,1.99747,19398,19489.8,1.6415e+06,396.256,-100.545,6.45671,115.997,-1.83845,108.5,301.152,310.377,698.038,694.925,697.906,694.737,-10.8945,-5.70423,8.08714,-0.304541,1,0.0173011,2.0315,0.0359721,-0.0254
0.502921,0,0,-1,0.224393,0,0.002,11,2.00651,1.99747,19398,19489.8,1.6415e+06,396.256,-100.545,6.45671,115.997,-1.83845,108.5,301.152,310.377,698.038,694.925,697.906,694.737,-10.8945,-5.70423,8.08714,-0.304541,1,0.0174599,2.0315,0.0361309,-0.0254
0.502921,0,0,-1,0.224393,0,0.002,11,2.00651,1.99747,19398,19489.8,1.6415e+06,396.256,-100.545,6.45671,115.997,-1.83845,108.5,301.152,310.377,698.038,694.925,697.906,694.737,-10.8945,-5.70423,8.08714,-0.304541,1,0.0176186,2.0315,0.0362896,-0.0254
0.502921,0,0,-1,0.224393,0,0.002,11,2.00651,1.99747,19398,19489.8,1.6415e+06,396.256,-100.545,6.45671,115.997,-1.83845,108.5,301.152,310.377,698.038,694.925,697.906,694.737,-10.8945,-5.70423,8.08714,-0.304541,1,0.0177773,2.0315,0.0364483,-0.0254
0.502921,0,0,-1,0.226753,0,0.002,11,2.03302,2.01956,19400.4,19565.2,-3.32301e+06,163.565,-38.7618,3.79247,76.2462,0.489818,53.5919,298.054,146.701,703.615,699.744,703.58,699.633,-6.3763,-4.96246,2.86859,-0.201859,1,0.017936,2.0315,0.036607,-0.0254
0.502921,0,0,-1,0.226753,0,0.002,11,2.03302,2.01956,19400.4,19565.2,-3.32301e+06,163.565,-38.7618,3.79247,76.2462,0.489818,53.5919,298.054,146.701,703.615,699.744,703.58,699.633,-6.3763,-4.96246,2.86859,-0.201859,1,0.0180948,2.0315,0.0367658,-0.0254
0.502921,0,0,-1,0.226753,0,0.002,11,2.03302,2.01956,19400.4,19565.2,-3.32301e+06,163.565,-38.7618,3.79247,76.2462,0.489818,53.5919,298.054,146.701,703.615,699.744,703.58,699.633,-6.3763,-4.96246,2.86859,-0.201859,1,0.0182535,2.0315,0.0369245,-0.0254
0.502921,0,0,-1,0.226753,0,0.002,11,2.03302,2.01956,19400.4,19565.2,-3.32301e+06,163.565,-38.7618,3.79247,76.2462,0.489818,53.5919,298.054,146.701,703.615,699.744,703.58,699.633,-6.3763,-4.96246,2.86859,-0.201859,1,0.0184122,2.0315,0.0370832,-0.0254
0.502921,0,0,-1,0.226753,0,0.002,11,2.03302,2.01956,19400.4,19565.2,-3.32301e+06,163.565,-38.7618,3.79247,76.2462,0.489818,53.5919,298.054,146.701,703.615,699.744,703.58,699.633,-6.3763,-4.96246,2.86859,-0.201859,1,0.0185709,2.0315,0.0372419,-0.0254
0.502921,0,0,-1,0.226753,0,0.002,11,2.03302,2.01956,19400.4,19565.2,-3.32301e+06,163.565,-38.7618,3.79247,76.2462,0.489818,53.5919,298.054,146.701,703.615,699.744,703.58,699.633,-6.3763,-4.96246,2.86859,-0.201859,1,0.0187297,2.0315,0.0374007,-0.0254
0.502921,0,0,-1,0.226753,0,0.002,11,2.03302,2.01956,19400.4,19565.2,-3.32301e+06,163.565,-38.7618,3.79247,76.2462,0.489818,53.5919,298.054,146.701,703.615,699.744,703.58,699.633,-6.3763,-4.96246,2.86859,-0.201859,1,0.0188884,2.0315,0.0375594,-0.0254
0.502921,0,0,-1,0.226753,0,0.002,11,2.03302,2.01956,19400.4,19565.2,-3.32301e+06,163.565,-38.7618,3.79247,76.2462,0.489818,53.5919,298.054,146.701,703.615,699.744,703.58,699.633,-6.3763,-4.96246,2.86859,-0.201859,1,0.0190471,2.0315,0.0377181,-0.0254
0.502921,0,0,-1,0.226753,0,0.002,11,2.03302,2.01956,19400.4,19565.2,-3.32301e+06,163.565,-38.7618,3.79247,76.2462,0.489818,53.5919,298.054,146.701,703.615,699.744,703.58,699.633,-6.3763,-4.96246,2.86859,-0.201859,1,0.0192058,2.0315,0.0378768,-0.0254
0.502921,0,0,-1,0.226753,0,0.002,11,2.03302,2.01956,19400.4,19565.2,-3.32301e+06,163.565,-38.7618,3.79247,76.2462,0.489818,53.5919,298.054,146.701,703.615,699.744,703.58,699.633,-6.3763,-4.96246,2.86859,-0.201859,1,0.0193646,2.0315,0.0380356,-0.0254
0.502921,0,0,-1,0.226753,0,0.002,11,2.03302,2.01956,19400.4,19565.2,-3.32301e+06,163.565,-38.7618,3.79247,76.2462,0.489818,53.5919,298.054,146.701,703.615,699.744,703.58,699.633,-6.3763,-4.96246,2.86859,-0.201859,1,0.0195233,2.0315,0.0381943,-0.0254
0.502921,0,0,-1,0.226753,0,0.002,11,2.03302,2.01956,19400.4,19565.2,-3.32301e+06,163.565,-38.7618,3.79247,76.2462,0.489818,53.5919,298.054,146.701,703.615,699.744,703.58,699.633,-6.3763,-4.96246,2.86859,-0.201859,1,0.019682,2.0315,0.038353,-0.0254
0.502921,0,0,-1,0.228678,0,0.002,11,2.03018,2.02332,19498.2,19617.7,-804448,58.5838,-11.7237,1.5455,45.982,0.768353,23.6537,297.034,64.1098,701.428,699.843,701.415,699.778,-4.26664,-4.52463,0.363987,-0.203074,1,0.0198407,2.0315,0.0385117,-0.0254
0.502921,0,0,-1,0.228678,0,0.002,11,2.03018,2.02332,19498.2,19617.7,-804448,58.5838,-11.7237,1.5455,45.982,0.768353,23.6537,297.034,64.1098,701.428,699.843,701.415,699.778,-4.26664,-4.52463,0.363987,-0.203074,1,0.0199995,2.0315,0.0386705,-0.0254
0.502921,0,0,-1,0.228678,0,0.002,11,2.03018,2.02332,19498.2,19617.7,-804448,58.5838,-11.7237,1.5455,45.982,0.768353,23.6537,297.034,64.1098,701.428,699.843,701.415,699.778,-4.26664,-4.52463,0.363987,-0.203074,1,0.0201582,2.0315,0.0388292,-0.0254
0.502921,0,0,-1,0.228678,0,0.002,11,2.03018,2.02332,19498.2,19617.7,-804448,58.5838,-11.7237,1.5455,45.982,0.768353,23.6537,297.034,64.1098,701.428,699.843,701.415,699.778,-4.26664,-4.52463,0.363987,-0.203074,1,0.0203169,2.0315,0.0389879,-0.0254
0.502921,0,0,-1,0.228678,0,0.002,11,2.03018,2.02332,19498.2,19617.7,-804448,58.5838,-11.7237,1.5455,45.982,0.768353,23.6537,297.034,64.1098,701.428,699.843,701.415,699.778,-4.26664,-4.52463,0.363987,-0.203074,1,0.0204757,2.0315,0.0391467,-0.0254
0.502921,0,0,-1,0.228678,0,0.002,11,2.03018,2.02332,19498.2,19617.7,-804448,58.5838,-11.7237,1.5455,45.982,0.768353,23.6537,297.034,64.1098,701.428,699.843,701.415,699.778,-4.26664,-4.52463,0.363987,-0.203074,1,0.0206344,2.0315,0.0393054,-0.0254
0.502921,0,0,-1,0.228678,0,0.002,11,2.03018,2.02332,19498.2,19617.7,-804448,58.5838,-11.7237,1.5455,45.982,0.768353,23.6537,297.034,64.1098,701.428,699.843,701.415,699.778,-4.26664,-4.52463,0.363987,-0.203074,1,0.0207931,2.0315,0.0394641,-0.0254
0.502921,0,0,-1,0.228678,0,0.002,11,2.03018,2.02332,19498.2,19617.7,-804448,58.5838,-11.7237,1.5455,45.982,0.768353,23.6537,297.034,64.1098,701.428,699.843,701.415,699.778,-4.26664,-4.52463,0.363987,-0.203074,1,0.0209518,2.0315,0.0396228,-0.0254
0.502921,0,0,-1,0.228678,0,0.002,11,2.03018,2.02332,19498.2,19617.7,-804448,58.5838,-11.7237,1.5455,45.982,0.768353,23.6537,297.034,64.1098,701.428,699.843,701.415,699.778,-4.26664,-4.52463,0.363987,-0.203074,1,0.0211106,2.0315,0.0397816,-0.0254
0.502921,0,0,-1,0.228678,0,0.002,11,2.03018,2.02332,19498.2,19617.7,-804448,58.5838,-11.7237,1.5455,45.982,0.768353,23.6537,297.034,64.1098,701.428,699.843,701.415,699.778,-4.26664,-4.52463,0.363987,-0.203074,1,0.0212693,2.0315,0.0399403,-0.0254
0.502921,0,0,-1,0.228678,0,0.002,11,2.03018,2.02332,19498.2,19617.7,-804448,58.5838,-11.7237,1.5455,45.982,0.768353,23.6537,297.034,64.1098,701.428,699.843,701.415,699.778,-4.26664,-4.52463,0.363987,-0.203074,1,0.021428,2.0315,0.040099,-0.0254
0.502921,0,0,-1,0.228678,0,0.002,11,2.03018,2.02332,19498.2,19617.7,-804448,58.5838,-11.7237,1.5455,45.982,0.768353,23.6537,297.034,64.1098,701.428,699.843,701.415,699.778,-4.26664,-4.52463,0.363987,-0.203074,1,0.0215867,2.0315,0.0402577,-0.0254
0.502921,0,0,-1,0.228678,0,0.002,11,2.03018,2.02332,19498.2,19617.7,-804448,58.5838,-11.7237,1.5455,45.982,0.768353,23.6537,297.034,64.1098,701.428,699.843,701.415,699.778,-4.26664,-4.52463,0.363987,-0.203074,1,0.0217455,2.0315,0.0404165,-0.0254
0.502921,0,0,-1,0.229045,0,0.002,11,2.02868,2.0228,19527.1,19628.5,-164606,30.6604,-3.22238,0.905585,28.1356,1.18538,10.4164,296.998,34.6062,700.868,699.386,700.862,699.343,-3.02479,-4.64422,-0.160943,-0.256231,1,0.0219042,2.0315,0.0405752,-0.0254
0.502921,0,0,-1,0.229045,0,0.002,11,2.02868,2.0228,19527.1,19628.5,-164606,30.6604,-3.22238,0.905585,28.1356,1.18538,10.4164,296.998,34.6062,700.868,699.386,700.862,699.343,-3.02479,-4.64422,-0.160943,-0.256231,1,0.0220629,2.0315,0.0407339,-0.0254
0.502921,0,0,-1,0.229045,0,0.002,11,2.02868,2.0228,19527.1,19628.5,-164606,30.6604,-3.22238,0.905585,28.1356,1.18538,10.4164,296.998,34.6062,700.868,699.386,700.862,699.343,-3.02479,-4.64422,-0.160943,-0.256231,1,0.0222216,2.0315,0.0408926,-0.0254
0.502921,0,0,-1,0.229045,0,0.002,11,2.02868,2.0228,19527.1,19628.5,-164606,30.6604,-3.22238,0.905585,28.1356,1.18538,10.4164,296.998,34.6062,700.868,699.386,700.862,699.343,-3.02479,-4.64422,-0.160943,-0.256231,1,0.0223804,2.0315,0.0410514,-0.0254
0.502921,0,0,-1,0.229045,0,0.002,11,2.02868,2.0228,19527.1,19628.5,-164606,30.6604,-3.22238,0.905585,28.1356,1.18538,10.4164,296.998,34.6062,700.868,699.386,700.862,699.343,-3.02479,-4.64422,-0.160943,-0.256231,1,0.0225391,2.0315,0.0412101,-0.0254
0.502921,0,0,-1,0.229045,0,0.002,11,2.02868,2.0228,19527.1,19628.5,-164606,30.6604,-3.22238,0.905585,28.1356,1.18538,10.4164,296.998,34.6062,700.868,699.386,700.862,699.343,-3.02479,-4.64422,-0.160943,-0.256231,1,0.0226978,2.0315,0.0413688,-0.0254
0.502921,0,0,-1,0.229045,0,0.002,11,2.02868,2.0228,19527.1,19628.5,-164606,30.6604,-3.22238,0.905585,28.1356,1.18538,10.4164,296.998,34.6062,700.868,699.386,700.862,699.343,-3.02479,-4.64422,-0.160943,-0.256231,1,0.0228565,2.0315,0.0415275,-0.0254
0.502921,0,0,-1,0.229045,0,0.002,11,2.02868,2.0228,19527.1,19628.5,-164606,30.6604,-3.22238,0.905585,28.1356,1.18538,10.4164,296.998,34.6062,700.868,699.386,700.862,699.343,-3.02479,-4.64422,-0.160943,-0.256231,1,0.0230153,2.0315,0.0416863,-0.0254
0.502921,0,0,-1,0.229045,0,0.002,11,2.02868,2.0228,19527.1,19628.5,-164606,30.6604,-3.22238,0.905585,28.1356,1.18538,10.4164,296.998,34.6062,700.868,699.386,700.862,699.343,-3.02479,-4.64422,-0.160943,-0.256231,1,0.023174,2.0315,0.041845,-0.0254
0.502921,0,0,-1,0.229045,0,0.002,11,2.02868,2.0228,19527.1,19628.5,-164606,30.6604,-3.22238,0.905585,28.1356,1.18538,10.4164,296.998,34.6062,700.868,699.386,700.862,699.343,-3.02479,-4.64422,-0.160943,-0.256231,1,0.0233327,2.0315,0.0420037,-0.0254
0.502921,0,0,-1,0.229045,0,0.002,11,2.02868,2.0228,19527.1,19628.5,-164606,30.6604,-3.22238,0.905585,28.1356,1.18538,10.4164,296.998,34.6062,700.868,699.386,700.862,699.343,-3.02479,-4.64422,-0.160943,-0.256231,1,0.0234914,2.0315,0.0421624,-0.0254
0.502921,0,0,-1,0.229045,0,0.002,11,2.02868,2.0228,19527.1,19628.5,-164606,30.6604,-3.22238,0.905585,28.1356,1.18538,10.4164,296.998,34.6062,700.868,699.386,700.862,699.343,-3.02479,-4.64422,-0.160943,-0.256231,1,0.0236502,2.0315,0.0423212,-0.0254
0.502921,0,0,-1,0.229045,0,0.002,11,2.02868,2.0228,19527.1,19628.5,-164606,30.6604,-3.22238,0.905585,28.1356,1.18538,10.4164,296.998,34.6062,700.868,699.386,700.862,699.343,-3.02479,-4.64422,-0.160943,-0.256231,1,0.0238089,2.0315,0.0424799,-0.0254
0.502921,0,0,-1,0.229272,0,0.002,11,2.02977,2.02228,19536.3,19591.8,-221699,23.9884,-1.057,0.788425,16.4617,1.15346,5.82174,296.845,23.1359,701.062,698.794,701.055,698.758,-3.17574,-5.27863,0.146675,-0.3024,1,0.0239676,2.0315,0.0426386,-0.0254
0.502921,0,0,-1,0.229272,0,0.002,11,2.02977,2.02228,19536.3,19591.8,-221699,23.9884,-1.057,0.788425,16.4617,1.15346,5.82174,296.845,23.1359,701.062,698.794,701.055,698.758,-3.17574,-5.27863,0.146675,-0.3024,1,0.0241264,2.0315,0.0427974,-0.0254
0.502921,0,0,-1,0.229272,0,0.002,11,2.02977,2.02228,19536.3,19591.8,-221699,23.9884,-1.057,0.788425,16.4617,1.15346,5.82174,296.845,23.1359,701.062,698.794,701.055,698.758,-3.17574,-5.27863,0.146675,-0.3024,1,0.0242851,2.0315,0.0429561,-0.0254
0.502921,0,0,-1,0.229272,0,0.002,11,2.02977,2.02228,19536.3,19591.8,-221699,23.9884,-1.057,0.788425,16.4617,1.15346,5.82174,296.845,23.1359,701.062,698.794,701.055,698.758,-3.17574,-5.27863,0.146675,-0.3024,1,0.0244438,2.0315,0.0431148,-0.0254
0.502921,0,0,-1,0.229272,0,0.002,11,2.02977,2.02228,19536.3,19591.8,-221699,23.9884,-1.057,0.788425,16.4617,1.15346,5.82174,296.845,23.1359,701.062,698.794,701.055,698.758,-3.17574,-5.27863,0.146675,-0.3024,1,0.0246025,2.0315,0.0432735,-0.0254
0.502921,0,0,-1,0.229272,0,0.002,11,2.02977,2.02228,19536.3,19591.8,-221699,23.9884,-1.057,0.788425,16.4617,1.15346,5.82174,296.845,23.1359,701.062,698.794,701.055,698.758,-3.17574,-5.27863,0.146675,-0.3024,1,0.0247613,2.0315,0.0434323,-0.0254
0.502921,0,0,-1,0.229272,0,0.002,11,2.02977,2.02228,19536.3,19591.8,-221699,23.9884,-1.057,0.788425,16.4617,1.15346,5.82174,296.845,23.1359,701.062,698.794,701.055,698.758,-3.17574,-5.27863,0.146675,-0.3024,1,0.02492,2.0315,0.043591,-0.0254
0.502921,0,0,-1,0.229272,0,0.002,11,2.02977,2.02228,19536.3,19591.8,-221699,23.9884,-1.057,0.788425,16.4617,1.15346,5.82174,296.845,23.1359,701.062,698.794,701.055,698.758,-3.17574,-5.27863,0.146675,-0.3024,1,0.0250787,2.0315,0.0437497,-0.0254
0.502921,0,0,-1,0.229272,0,0.002,11,2.02977,2.02228,19536.3,19591.8,-221699,23.9884,-1.057,0.788425,16.4617,1.15346,5.82174,296.845,23.1359,701.062,698.794,701.055,698.758,-3.17574,-5.27863,0.146675,-0.3024,1,0.0252374,2.0315,0.0439084,-0.0254
0.502921,0,0,-1,0.229272,0,0.002,11,2.02977,2.02228,19536.3,19591.8,-221699,23.9884,-1.057,0.788425,16.4617,1.15346,5.82174,296.845,23.1359,701.062,698.794,701.055,698.758,-3.17574,-5.27863,0.146675,-0.3024,1,0.0253962,2.0315,0.0440672,-0.0254
0.502921,0,0,-1,0.229272,0,0.002,11,2.02977,2.02228,19536.3,19591.8,-221699,23.9884,-1.057,0.788425,16.4617,1.15346,5.82174,296.845,23.1359,701.062,698.794,701.055,698.758,-3.17574,-5.27863,0.146675,-0.3024,1,0.0255549,2.0315,0.0442259,-0.0254
0.502921,0,0,-1,0.229272,0,0.002,11,2.02977,2.02228,19536.3,19591.8,-221699,23.9884,-1.057,0.788425,16.4617,1.15346,5.82174,296.845,23.1359,701.062,698.794,701.055,698.758,-3.17574,-5.27863,0.146675,-0.3024,1,0.0257136,2.0315,0.0443846,-0.0254
nan,nan,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0258723,2.0315,0.0445433,-0.0254
nan,nan,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0260311,2.0315,0.0447021,-0.0254
nan,nan,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0261898,2.0315,0.0448608,-0.0254
nan,nan,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0263485,2.0315,0.0450195,-0.0254
nan,nan,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0265072,2.0315,0.0451782,-0.0254
nan,nan,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.026666,2.0315,0.045337,-0.0254
nan,nan,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0268247,2.0315,0.0454957,-0.0254
nan,nan,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0269834,2.0315,0.0456544,-0.0254
nan,nan,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0271421,2.0315,0.0458131,-0.0254
nan,nan,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0273009,2.0315,0.0459719,-0.0254
nan,nan,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0274596,2.0315,0.0461306,-0.0254
nan,nan,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0276183,2.0315,0.0462893,-0.0254
nan,nan,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.027777,2.0315,0.046448,-0.0254
nan,nan,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0279358,2.0315,0.0466068,-0.0254
0.751445,0,0,-1,0.229643,0,0.004,10,2.02316,2.01958,19574.7,19591.8,-134571,18.9917,-0.171006,0.548753,7.285,1.01152,3.33716,296.948,14.8069,698.901,697.81,698.894,697.782,-3.16674,-5.39718,0.229149,-0.333529,1,0.0280945,2.0315,0.0467655,-0.0254
0.751445,0,0,-1,0.229643,0,0.004,10,2.02316,2.01958,19574.7,19591.8,-134571,18.9917,-0.171006,0.548753,7.285,1.01152,3.33716,296.948,14.8069,698.901,697.81,698.894,697.782,-3.16674,-5.39718,0.229149,-0.333529,1,0.0282532,2.0315,0.0469242,-0.0254
0.751445,0,0,-1,0.229643,0,0.004,10,2.02316,2.01958,19574.7,19591.8,-134571,18.9917,-0.171006,0.548753,7.285,1.01152,3.33716,296.948,14.8069,698.901,697.81,698.894,697.782,-3.16674,-5.39718,0.229149,-0.333529,1,0.028412,2.0315,0.047083,-0.0254
0.751445,0,0,-1,0.229643,0,0.004,10,2.02316,2.01958,19574.7,19591.8,-134571,18.9917,-0.171006,0.548753,7.285,1.01152,3.33716,296.948,14.8069,698.901,697.81,698.894,697.782,-3.16674,-5.39718,0.229149,-0.333529,1,0.0285707,2.0315,0.0472417,-0.0254
0.751445,0,0,-1,0.229643,0,0.004,10,2.02316,2.01958,19574.7,19591.8,-134571,18.9917,-0.171006,0.548753,7.285,1.01152,3.33716,296.948,14.8069,698.901,697.81,698.894,697.782,-3.16674,-5.39718,0.229149,-0.333529,1,0.0287294,2.0315,0.0474004,-0.0254
0.751445,0,0,-1,0.229643,0,0.004,10,2.02316,2.01958,19574.7,19591.8,-134571,18.9917,-0.171006,0.548753,7.285,1.01152,3.33716,296.948,14.8069,698.901,697.81,698.894,697.782,-3.16674,-5.39718,0.229149,-0.333529,1,0.0288881,2.0315,0.0475591,-0.0254
0.751445,0,0,-1,0.229643,0,0.004,10,2.02316,2.01958,19574.7,19591.8,-134571,18.9917,-0.171006,0.548753,7.285,1.01152,3.33716,296.948,14.8069,698.901,697.81,698.894,697.782,-3.16674,-5.39718,0.229149,-0.333529,1,0.0290469,2.0315,0.0477179,-0.0254
0.751445,0,0,-1,0.229643,0,0.004,10,2.02316,2.01958,19574.7,19591.8,-134571,18.9917,-0.171006,0.548753,7.285,1.01152,3.33716,296.948,14.8069,698.901,697.81,698.894,697.782,-3.16674,-5.39718,0.229149,-0.333529,1,0.0292056,2.0315,0.0478766,-0.0254
0.751445,0,0,-1,0.229643,0,0.004,10,2.02316,2.01958,19574.7,19591.8,-134571,18.9917,-0.171006,0.548753,7.285,1.01152,3.33716,296.948,14.8069,698.901,697.81,698.894,697.782,-3.16674,-5.39718,0.229149,-0.333529,1,0.0293643,2.0315,0.0480353,-0.0254
